state,date,new_results_reported_Inconclusive,new_results_reported_Negative,new_results_reported_Positive,total_results_reported_Inconclusive,total_results_reported_Negative,total_results_reported_Positive,inpatient_beds_used_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_covid,previous_day_admission_adult_covid_confirmed,previous_day_admission_adult_covid_suspected,previous_day_admission_pediatric_covid_confirmed,previous_day_admission_pediatric_covid_suspected,inpatient_beds_used_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,previous_day_admission_adult_covid_confirmed_coverage,tot_cases,conf_cases,prob_cases,new_case,pnew_case,tot_death,conf_death,prob_death,new_death,pnew_death
MD,2020-10-17,7.0,22361.0,1170.0,5562.0,3110764.0,234611.0,744.0,711.0,432.0,23.0,8.0,160.0,119.0,69.0,224.0,1.0,4.0,58.0,57.0,57.0,59.0,135657.0,,,530.0,0.0,4037.0,3891.0,146.0,1.0,1.0
ME,2020-10-17,1.0,4379.0,26.0,501.0,535759.0,6830.0,24.0,24.0,10.0,0.0,0.0,9.0,4.0,0.0,25.0,0.0,0.0,38.0,36.0,35.0,39.0,5940.0,5310.0,630.0,38.0,7.0,146.0,145.0,1.0,1.0,0.0
MI,2020-10-17,55.0,38961.0,2214.0,10033.0,4358663.0,215680.0,1118.0,1084.0,880.0,9.0,5.0,237.0,225.0,123.0,114.0,0.0,3.0,152.0,151.0,149.0,156.0,159119.0,143106.0,16013.0,0.0,0.0,7317.0,6987.0,330.0,0.0,0.0
MN,2020-10-17,20.0,40990.0,3056.0,2669.0,2785515.0,183506.0,655.0,639.0,508.0,16.0,10.0,154.0,141.0,74.0,106.0,1.0,3.0,129.0,129.0,129.0,130.0,121090.0,,,1694.0,21.0,2217.0,2208.0,9.0,5.0,0.0
MO,2020-10-17,30.0,21170.0,2277.0,4644.0,1982877.0,201210.0,1419.0,1398.0,1199.0,21.0,16.0,446.0,405.0,186.0,177.0,2.0,11.0,136.0,136.0,136.0,140.0,167960.0,,,937.0,39.0,2582.0,,,2.0,0.0
MP,2020-10-17,0.0,321.0,15.0,3.0,21707.0,203.0,,,,,,,,,,,,,,,,86.0,86.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0
MS,2020-10-17,25.0,2488.0,261.0,2889.0,591988.0,75934.0,554.0,504.0,465.0,4.0,4.0,147.0,149.0,96.0,63.0,0.0,5.0,102.0,98.0,85.0,104.0,110240.0,98694.0,11546.0,234.0,15.0,3171.0,2879.0,292.0,0.0,0.0
MT,2020-10-17,10.0,4899.0,791.0,411.0,381042.0,39148.0,356.0,348.0,329.0,3.0,1.0,71.0,71.0,56.0,28.0,1.0,4.0,66.0,66.0,66.0,67.0,22233.0,22233.0,0.0,638.0,0.0,240.0,240.0,0.0,5.0,0.0
NC,2020-10-17,68.0,29925.0,2032.0,4989.0,3201510.0,283933.0,1422.0,1384.0,1031.0,37.0,6.0,350.0,317.0,110.0,244.0,0.0,27.0,124.0,124.0,121.0,129.0,243725.0,235597.0,8128.0,2102.0,237.0,3929.0,3882.0,47.0,19.0,1.0
ND,2020-10-17,26.0,4630.0,834.0,1011.0,705010.0,34353.0,214.0,213.0,196.0,1.0,1.0,38.0,34.0,19.0,6.0,0.0,0.0,48.0,48.0,48.0,49.0,31978.0,31978.0,0.0,717.0,0.0,404.0,,,5.0,0.0
NE,2020-10-17,5.0,5831.0,841.0,814.0,719496.0,109384.0,372.0,360.0,313.0,9.0,2.0,103.0,100.0,48.0,49.0,0.0,7.0,95.0,95.0,91.0,96.0,57334.0,,,620.0,0.0,548.0,,,1.0,0.0
NH,2020-10-17,2.0,6482.0,87.0,391.0,532563.0,11979.0,47.0,47.0,16.0,0.0,0.0,10.0,5.0,1.0,28.0,0.0,1.0,30.0,30.0,30.0,30.0,9624.0,,,110.0,28.0,466.0,,,1.0,0.0
NJ,2020-10-17,29.0,28223.0,1329.0,7320.0,3799719.0,131619.0,766.0,748.0,550.0,18.0,2.0,139.0,121.0,67.0,170.0,2.0,0.0,92.0,92.0,92.0,93.0,226276.0,,,1088.0,154.0,16204.0,14415.0,1789.0,2.0,0.0
NM,2020-10-17,12.0,6167.0,464.0,570.0,834215.0,37376.0,225.0,219.0,166.0,6.0,2.0,64.0,70.0,32.0,41.0,0.0,3.0,51.0,49.0,49.0,52.0,36343.0,,,573.0,0.0,929.0,,,1.0,0.0
NV,2020-10-17,8.0,11735.0,1179.0,1529.0,1130743.0,125999.0,515.0,468.0,406.0,3.0,2.0,130.0,158.0,58.0,86.0,1.0,2.0,60.0,58.0,57.0,62.0,89750.0,,,969.0,2.0,1753.0,,,-1.0,-1.0
NY,2020-10-17,48.0,106492.0,1574.0,18206.0,12363229.0,597236.0,1733.0,1684.0,963.0,49.0,16.0,292.0,207.0,125.0,267.0,38.0,15.0,168.0,166.0,158.0,177.0,483689.0,247936.0,6602.0,978.0,0.0,33067.0,19274.0,4651.0,6.0,0.0
OH,2020-10-17,54.0,44066.0,2054.0,6620.0,3743360.0,195612.0,1648.0,1554.0,1076.0,26.0,11.0,394.0,279.0,211.0,323.0,4.0,16.0,212.0,206.0,203.0,217.0,180225.0,169811.0,10414.0,2234.0,97.0,5067.0,4759.0,308.0,13.0,0.0
OK,2020-10-17,7.0,4183.0,1031.0,1020.0,790959.0,184809.0,880.0,863.0,760.0,17.0,12.0,304.0,309.0,183.0,96.0,3.0,2.0,146.0,146.0,145.0,148.0,114273.0,105283.0,8990.0,1239.0,245.0,1599.0,1565.0,34.0,19.0,2.0
OR,2020-10-17,2831.0,11601.0,752.0,21954.0,1085496.0,44628.0,237.0,230.0,153.0,7.0,3.0,54.0,42.0,13.0,59.0,1.0,1.0,61.0,60.0,58.0,64.0,39316.0,37596.0,1720.0,381.0,0.0,620.0,605.0,15.0,3.0,0.0
PA,2020-10-17,31.0,34568.0,1832.0,4724.0,3862932.0,239298.0,1396.0,1357.0,983.0,26.0,14.0,283.0,264.0,109.0,388.0,2.0,9.0,214.0,205.0,194.0,220.0,180943.0,173850.0,7093.0,1857.0,176.0,8466.0,,,9.0,2.0
PR,2020-10-17,9.0,1254.0,103.0,467.0,210607.0,10144.0,348.0,305.0,195.0,43.0,11.0,54.0,48.0,14.0,48.0,0.0,16.0,65.0,65.0,65.0,66.0,57293.0,28711.0,28582.0,643.0,225.0,766.0,583.0,183.0,5.0,0.0
PW,2020-10-17,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,,,0.0,0.0
RI,2020-10-17,23.0,13199.0,488.0,491.0,815374.0,48157.0,118.0,117.0,116.0,1.0,1.0,13.0,13.0,5.0,2.0,1.0,0.0,14.0,14.0,14.0,15.0,28406.0,,,299.0,0.0,1174.0,,,2.0,0.0
RMI,2020-10-17,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SC,2020-10-17,23.0,12391.0,960.0,4415.0,1426940.0,205496.0,719.0,718.0,599.0,1.0,0.0,189.0,168.0,89.0,76.0,1.0,1.0,81.0,79.0,79.0,83.0,164223.0,156545.0,7678.0,1085.0,142.0,3756.0,,,19.0,3.0
SD,2020-10-17,12.0,3157.0,427.0,297.0,254428.0,22195.0,307.0,303.0,291.0,2.0,2.0,65.0,66.0,49.0,12.0,2.0,0.0,62.0,61.0,58.0,65.0,32611.0,,,806.0,35.0,315.0,310.0,5.0,8.0,0.0
TN,2020-10-17,3.0,4372.0,670.0,7603.0,2953932.0,298493.0,1408.0,1397.0,1277.0,11.0,3.0,389.0,389.0,163.0,88.0,2.0,11.0,132.0,130.0,127.0,135.0,226139.0,215062.0,11077.0,2646.0,266.0,2903.0,2770.0,133.0,32.0,0.0
TX,2020-10-17,72.0,51249.0,5004.0,24109.0,7477834.0,1171683.0,6572.0,6394.0,4132.0,178.0,38.0,1722.0,1324.0,689.0,793.0,13.0,40.0,575.0,574.0,574.0,580.0,820563.0,,,4885.0,0.0,18014.0,,,78.0,0.0
UT,2020-10-17,67.0,10231.0,1855.0,4677.0,1457041.0,154159.0,305.0,296.0,286.0,9.0,9.0,96.0,90.0,44.0,10.0,4.0,0.0,58.0,54.0,47.0,59.0,93297.0,93297.0,0.0,1340.0,0.0,540.0,535.0,5.0,3.0,0.0
VA,2020-10-17,24.0,16116.0,1358.0,5484.0,2407226.0,284143.0,974.0,1086.0,756.0,9.0,6.0,229.0,184.0,64.0,317.0,0.0,7.0,102.0,100.0,99.0,106.0,166138.0,155838.0,10300.0,900.0,130.0,3433.0,3186.0,247.0,11.0,0.0
VI,2020-10-17,,2789.0,496.0,,10975.0,1441.0,4.0,4.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,1335.0,,,6.0,0.0,21.0,,,0.0,0.0
VT,2020-10-17,1.0,5832.0,12.0,138.0,372404.0,3044.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,16.0,16.0,16.0,17.0,1926.0,,,9.0,0.0,58.0,,,0.0,0.0
WA,2020-10-17,5.0,11363.0,437.0,793.0,1708328.0,89290.0,384.0,377.0,281.0,6.0,2.0,75.0,67.0,32.0,92.0,0.0,0.0,101.0,98.0,91.0,103.0,97671.0,,,777.0,0.0,2239.0,,,0.0,0.0
WI,2020-10-17,34.0,30063.0,4201.0,1888.0,3052177.0,231050.0,1412.0,1399.0,1155.0,13.0,6.0,297.0,284.0,303.0,253.0,0.0,6.0,140.0,140.0,137.0,143.0,175227.0,166186.0,9041.0,0.0,0.0,1588.0,1574.0,14.0,0.0,0.0
WV,2020-10-17,6.0,9096.0,326.0,862.0,746439.0,31125.0,257.0,254.0,203.0,3.0,1.0,73.0,64.0,24.0,21.0,0.0,2.0,59.0,59.0,59.0,63.0,19801.0,18903.0,898.0,221.0,36.0,399.0,,,3.0,0.0
WY,2020-10-17,4.0,2753.0,189.0,182.0,227429.0,8236.0,76.0,74.0,64.0,2.0,0.0,12.0,11.0,23.0,22.0,0.0,1.0,29.0,29.0,29.0,31.0,8816.0,7479.0,1337.0,151.0,9.0,57.0,57.0,0.0,0.0,0.0
AK,2020-10-18,4.0,2959.0,309.0,416.0,718635.0,22847.0,66.0,65.0,41.0,1.0,1.0,21.0,15.0,3.0,12.0,0.0,0.0,23.0,22.0,20.0,23.0,11024.0,,,210.0,0.0,91.0,,,0.0,0.0
AL,2020-10-18,7.0,5866.0,749.0,4897.0,1854149.0,227767.0,1012.0,984.0,842.0,28.0,22.0,299.0,275.0,109.0,96.0,0.0,5.0,112.0,112.0,112.0,114.0,182448.0,155410.0,27038.0,808.0,194.0,4310.0,3710.0,600.0,22.0,4.0
AR,2020-10-18,4.0,4143.0,312.0,1474.0,1119690.0,99785.0,635.0,623.0,562.0,12.0,6.0,200.0,206.0,92.0,123.0,0.0,4.0,103.0,102.0,95.0,105.0,99066.0,,,644.0,115.0,1704.0,,,20.0,1.0
AS,2020-10-18,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,,,0.0,0.0
AZ,2020-10-18,20.0,11111.0,790.0,4051.0,2041042.0,238193.0,940.0,820.0,520.0,120.0,118.0,181.0,163.0,89.0,174.0,1.0,3.0,106.0,101.0,96.0,109.0,231149.0,225962.0,5187.0,742.0,44.0,5827.0,5541.0,286.0,3.0,1.0
CA,2020-10-18,128.0,52915.0,1746.0,68282.0,14510010.0,923030.0,3154.0,3118.0,2269.0,36.0,23.0,764.0,672.0,314.0,456.0,6.0,11.0,394.0,390.0,384.0,402.0,867317.0,,,2862.0,0.0,16943.0,,,44.0,0.0
CO,2020-10-18,34.0,16713.0,1012.0,2661.0,1494320.0,71330.0,492.0,466.0,351.0,17.0,12.0,149.0,127.0,49.0,74.0,1.0,5.0,98.0,93.0,86.0,100.0,85302.0,79492.0,5810.0,933.0,10.0,2176.0,1796.0,380.0,0.0,0.0
CT,2020-10-18,22.0,25092.0,536.0,2224.0,1606455.0,76807.0,340.0,328.0,198.0,12.0,4.0,57.0,42.0,22.0,70.0,0.0,3.0,32.0,30.0,30.0,33.0,62830.0,60309.0,2521.0,0.0,0.0,4542.0,3641.0,901.0,0.0,0.0
DC,2020-10-18,0.0,4931.0,65.0,271.0,496787.0,22020.0,146.0,132.0,101.0,13.0,2.0,21.0,22.0,7.0,42.0,0.0,10.0,13.0,13.0,13.0,14.0,16370.0,,,36.0,0.0,641.0,,,0.0,0.0
DE,2020-10-18,1.0,3787.0,150.0,699.0,548820.0,27724.0,171.0,166.0,132.0,5.0,1.0,25.0,23.0,10.0,20.0,3.0,3.0,15.0,15.0,13.0,16.0,23196.0,22098.0,1098.0,254.0,5.0,666.0,585.0,81.0,2.0,0.0
FL,2020-10-18,63.0,28357.0,2396.0,60729.0,9618256.0,1145893.0,2424.0,2396.0,2200.0,28.0,20.0,611.0,534.0,266.0,333.0,7.0,13.0,260.0,259.0,258.0,266.0,745492.0,,,2474.0,272.0,15967.0,,,50.0,2.0
FSM,2020-10-18,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GA,2020-10-18,7.0,4587.0,455.0,4742.0,2919941.0,316143.0,1657.0,1566.0,1265.0,91.0,25.0,441.0,375.0,204.0,103.0,10.0,60.0,156.0,147.0,146.0,159.0,363775.0,339269.0,24506.0,1258.0,83.0,7638.0,7638.0,0.0,31.0,0.0
GU,2020-10-18,0.0,113.0,31.0,1.0,50010.0,4915.0,,,,,,,,,,,,,,,,3538.0,,,0.0,0.0,63.0,,,0.0,0.0
HI,2020-10-18,0.0,1264.0,32.0,533.0,455487.0,17034.0,107.0,103.0,92.0,4.0,2.0,22.0,19.0,12.0,17.0,0.0,1.0,22.0,20.0,18.0,30.0,13989.0,,,82.0,0.0,187.0,,,1.0,0.0
IA,2020-10-18,15.0,6783.0,651.0,3796.0,1348812.0,122581.0,518.0,516.0,477.0,2.0,1.0,125.0,113.0,67.0,22.0,1.0,1.0,121.0,121.0,120.0,123.0,107122.0,,,859.0,3.0,1528.0,,,1.0,0.0
ID,2020-10-18,1.0,2873.0,770.0,1022.0,481313.0,74625.0,234.0,230.0,210.0,2.0,1.0,69.0,68.0,24.0,13.0,1.0,0.0,49.0,47.0,47.0,50.0,53092.0,47175.0,5917.0,510.0,89.0,528.0,486.0,42.0,-1.0,0.0
IL,2020-10-18,63.0,33561.0,2756.0,10134.0,5839780.0,395333.0,2403.0,2291.0,1556.0,74.0,42.0,478.0,380.0,439.0,395.0,2.0,35.0,193.0,187.0,169.0,198.0,347635.0,344048.0,3587.0,4245.0,0.0,9474.0,9214.0,260.0,22.0,0.0
IN,2020-10-18,7.0,14374.0,1543.0,5436.0,2748865.0,215139.0,1396.0,1366.0,996.0,30.0,16.0,288.0,291.0,145.0,190.0,4.0,9.0,151.0,148.0,147.0,153.0,147582.0,,,1605.0,0.0,3937.0,3704.0,233.0,19.0,0.0
KS,2020-10-18,3.0,4018.0,400.0,2155.0,976974.0,90103.0,464.0,460.0,381.0,4.0,4.0,118.0,115.0,48.0,43.0,0.0,0.0,146.0,138.0,125.0,149.0,70855.0,66001.0,4854.0,0.0,0.0,859.0,,,0.0,0.0
KY,2020-10-18,9.0,5573.0,592.0,1146.0,1232489.0,129629.0,803.0,775.0,630.0,15.0,0.0,218.0,201.0,153.0,80.0,0.0,6.0,113.0,109.0,108.0,115.0,87607.0,74600.0,13007.0,810.0,125.0,1317.0,1303.0,14.0,5.0,0.0
LA,2020-10-18,11.0,7685.0,490.0,4903.0,2646097.0,278596.0,500.0,492.0,1056.0,8.0,5.0,173.0,170.0,71.0,23.0,3.0,0.0,210.0,210.0,209.0,205.0,178869.0,,,1143.0,0.0,5750.0,5550.0,200.0,23.0,0.0
MA,2020-10-18,17.0,40616.0,754.0,5284.0,5083446.0,181533.0,449.0,442.0,283.0,7.0,5.0,85.0,61.0,42.0,116.0,0.0,3.0,102.0,102.0,102.0,103.0,150543.0,140647.0,9896.0,744.0,0.0,9725.0,9517.0,208.0,14.0,0.0
MD,2020-10-18,17.0,20558.0,1068.0,5579.0,3131322.0,235679.0,745.0,711.0,445.0,25.0,8.0,150.0,119.0,58.0,166.0,0.0,5.0,58.0,57.0,57.0,59.0,136154.0,,,497.0,0.0,4041.0,3895.0,146.0,4.0,0.0
ME,2020-10-18,2.0,3513.0,26.0,503.0,539272.0,6856.0,37.0,37.0,10.0,0.0,0.0,4.0,0.0,0.0,18.0,0.0,1.0,38.0,36.0,35.0,39.0,5962.0,5323.0,639.0,22.0,9.0,146.0,145.0,1.0,0.0,0.0
MI,2020-10-18,40.0,26836.0,1684.0,10073.0,4385499.0,217364.0,1116.0,1084.0,898.0,9.0,5.0,245.0,236.0,94.0,118.0,0.0,4.0,152.0,151.0,149.0,156.0,159119.0,143106.0,16013.0,0.0,0.0,7317.0,6987.0,330.0,0.0,0.0
MN,2020-10-18,17.0,28686.0,2397.0,2686.0,2814201.0,185903.0,667.0,649.0,537.0,18.0,11.0,153.0,141.0,67.0,67.0,1.0,3.0,129.0,129.0,129.0,130.0,124439.0,,,3349.0,32.0,2292.0,2229.0,63.0,75.0,54.0
MO,2020-10-18,17.0,14143.0,1558.0,4661.0,1997020.0,202768.0,1447.0,1422.0,1218.0,25.0,14.0,457.0,407.0,171.0,165.0,0.0,11.0,136.0,136.0,136.0,140.0,168780.0,,,820.0,41.0,2582.0,,,0.0,0.0
MP,2020-10-18,0.0,7.0,0.0,3.0,21714.0,203.0,,,,,,,,,,,,,,,,86.0,86.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0
MS,2020-10-18,5.0,1300.0,217.0,2894.0,593288.0,76151.0,586.0,538.0,493.0,4.0,4.0,144.0,145.0,79.0,50.0,0.0,2.0,102.0,98.0,84.0,104.0,110592.0,98947.0,11645.0,352.0,99.0,3171.0,2879.0,292.0,0.0,0.0
MT,2020-10-18,13.0,3915.0,667.0,424.0,384957.0,39815.0,354.0,353.0,340.0,1.0,0.0,69.0,69.0,49.0,28.0,0.0,1.0,66.0,66.0,66.0,67.0,22821.0,22821.0,0.0,588.0,0.0,241.0,241.0,0.0,1.0,0.0
NC,2020-10-18,28.0,21816.0,1704.0,5017.0,3223326.0,285637.0,1449.0,1425.0,1039.0,21.0,4.0,354.0,320.0,141.0,276.0,0.0,11.0,122.0,122.0,118.0,127.0,246028.0,237805.0,8223.0,2303.0,95.0,3934.0,3887.0,47.0,5.0,0.0
ND,2020-10-18,18.0,3144.0,539.0,1029.0,708154.0,34892.0,228.0,223.0,201.0,5.0,3.0,47.0,41.0,20.0,18.0,2.0,2.0,48.0,48.0,48.0,49.0,32637.0,32637.0,0.0,659.0,0.0,408.0,,,4.0,0.0
NE,2020-10-18,1.0,6399.0,1067.0,815.0,725895.0,110451.0,408.0,396.0,347.0,9.0,1.0,112.0,108.0,40.0,34.0,0.0,7.0,95.0,95.0,90.0,96.0,58068.0,,,734.0,0.0,548.0,,,0.0,0.0
NH,2020-10-18,1.0,4448.0,53.0,392.0,537011.0,12032.0,50.0,49.0,15.0,1.0,0.0,14.0,5.0,0.0,28.0,0.0,0.0,30.0,30.0,30.0,30.0,9694.0,,,70.0,12.0,467.0,,,1.0,0.0
NJ,2020-10-18,19.0,16968.0,883.0,7339.0,3816687.0,132502.0,796.0,775.0,577.0,21.0,5.0,133.0,116.0,68.0,125.0,1.0,3.0,92.0,92.0,92.0,93.0,227731.0,,,1455.0,180.0,16211.0,14422.0,1789.0,7.0,0.0
NM,2020-10-18,10.0,6060.0,474.0,580.0,840275.0,37850.0,242.0,236.0,185.0,6.0,3.0,75.0,80.0,32.0,31.0,0.0,4.0,51.0,49.0,49.0,52.0,36788.0,,,445.0,0.0,934.0,,,5.0,2.0
NV,2020-10-18,4.0,5273.0,630.0,1533.0,1136016.0,126629.0,507.0,459.0,408.0,4.0,4.0,140.0,142.0,50.0,65.0,2.0,2.0,60.0,58.0,57.0,62.0,90357.0,,,607.0,-2.0,1757.0,,,4.0,1.0
NY,2020-10-18,30.0,77066.0,1533.0,18236.0,12440295.0,598769.0,1709.0,1666.0,983.0,43.0,16.0,305.0,207.0,105.0,202.0,4.0,12.0,167.0,165.0,158.0,176.0,485746.0,248953.0,6864.0,2057.0,262.0,33089.0,19292.0,4652.0,22.0,1.0
OH,2020-10-18,27.0,30035.0,1551.0,6647.0,3773395.0,197163.0,1645.0,1540.0,1095.0,38.0,12.0,384.0,290.0,202.0,215.0,5.0,36.0,212.0,206.0,203.0,217.0,181787.0,171245.0,10542.0,1562.0,128.0,5067.0,4759.0,308.0,0.0,0.0
OK,2020-10-18,2.0,1900.0,570.0,1022.0,792859.0,185379.0,909.0,893.0,777.0,16.0,14.0,314.0,314.0,187.0,120.0,1.0,1.0,146.0,146.0,145.0,148.0,115163.0,106013.0,9150.0,890.0,160.0,1619.0,1582.0,37.0,20.0,3.0
OR,2020-10-18,1760.0,7764.0,548.0,23714.0,1093260.0,45176.0,234.0,225.0,139.0,9.0,4.0,53.0,34.0,19.0,68.0,0.0,1.0,60.0,59.0,57.0,63.0,39532.0,37812.0,1720.0,216.0,0.0,620.0,605.0,15.0,0.0,0.0
PA,2020-10-18,26.0,25089.0,1356.0,4750.0,3888021.0,240654.0,1355.0,1317.0,989.0,25.0,13.0,307.0,278.0,111.0,271.0,1.0,13.0,213.0,203.0,195.0,219.0,182212.0,175048.0,7164.0,1269.0,71.0,8492.0,,,26.0,26.0
PR,2020-10-18,4.0,1314.0,105.0,471.0,211921.0,10249.0,323.0,293.0,154.0,30.0,11.0,56.0,43.0,14.0,47.0,1.0,12.0,65.0,65.0,65.0,66.0,57950.0,29138.0,28812.0,657.0,230.0,769.0,586.0,183.0,3.0,0.0
PW,2020-10-18,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,,,0.0,0.0
RI,2020-10-18,1.0,2941.0,174.0,492.0,818315.0,48331.0,132.0,130.0,123.0,2.0,2.0,17.0,17.0,11.0,0.0,0.0,0.0,14.0,14.0,14.0,15.0,28532.0,,,126.0,0.0,1176.0,,,2.0,0.0
RMI,2020-10-18,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SC,2020-10-18,14.0,6965.0,756.0,4429.0,1433905.0,206252.0,699.0,697.0,599.0,4.0,0.0,183.0,170.0,63.0,55.0,0.0,9.0,80.0,78.0,78.0,82.0,165023.0,157292.0,7731.0,800.0,53.0,3771.0,,,15.0,3.0
SD,2020-10-18,6.0,2907.0,491.0,303.0,257335.0,22686.0,309.0,304.0,291.0,3.0,2.0,62.0,65.0,44.0,8.0,0.0,1.0,62.0,61.0,58.0,65.0,33269.0,,,658.0,30.0,323.0,318.0,5.0,8.0,0.0
TN,2020-10-18,16.0,9589.0,1240.0,7619.0,2963521.0,299733.0,1398.0,1385.0,1252.0,13.0,3.0,390.0,393.0,135.0,73.0,30.0,10.0,132.0,130.0,127.0,135.0,228744.0,217412.0,11332.0,2605.0,255.0,2909.0,2776.0,133.0,6.0,0.0
TX,2020-10-18,67.0,43425.0,4915.0,24176.0,7521259.0,1176598.0,5007.0,4935.0,4340.0,72.0,49.0,1437.0,1357.0,726.0,416.0,8.0,37.0,576.0,573.0,574.0,581.0,823779.0,,,3216.0,0.0,18095.0,,,81.0,0.0
UT,2020-10-18,55.0,7534.0,1377.0,4732.0,1464575.0,155536.0,305.0,294.0,292.0,11.0,11.0,94.0,93.0,33.0,3.0,4.0,0.0,58.0,55.0,49.0,59.0,94394.0,94394.0,0.0,1097.0,0.0,543.0,538.0,5.0,3.0,0.0
VA,2020-10-18,25.0,14254.0,1196.0,5509.0,2421480.0,285339.0,999.0,1111.0,764.0,10.0,7.0,230.0,184.0,64.0,261.0,2.0,8.0,102.0,100.0,99.0,106.0,166828.0,156439.0,10389.0,690.0,89.0,3457.0,3209.0,248.0,24.0,1.0
VI,2020-10-18,,2651.0,478.0,,13626.0,1919.0,3.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,1335.0,,,0.0,0.0,21.0,,,0.0,0.0
VT,2020-10-18,0.0,1154.0,19.0,138.0,373558.0,3063.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,16.0,16.0,16.0,17.0,1937.0,,,11.0,0.0,58.0,,,0.0,0.0
WA,2020-10-18,1.0,9996.0,329.0,794.0,1718324.0,89619.0,397.0,389.0,281.0,7.0,3.0,84.0,74.0,26.0,80.0,0.0,1.0,101.0,98.0,92.0,103.0,98201.0,,,530.0,0.0,2239.0,,,0.0,0.0
WI,2020-10-18,21.0,21798.0,3356.0,1909.0,3073975.0,234406.0,1373.0,1358.0,1171.0,15.0,7.0,315.0,309.0,269.0,169.0,1.0,8.0,140.0,140.0,137.0,143.0,175227.0,166186.0,9041.0,0.0,0.0,1588.0,1574.0,14.0,0.0,0.0
